score,no,method,model,name,fold
0.8987654320987655,1,baseline,logistic,synthetic-control,3
0.8987654320987655,2,baseline,logistic,synthetic-control,3
0.904320987654321,3,baseline,logistic,synthetic-control,3
0.904320987654321,4,baseline,logistic,synthetic-control,3
0.904320987654321,5,baseline,logistic,synthetic-control,3
0.9060493827160494,6,baseline,logistic,synthetic-control,3
0.9060493827160494,7,baseline,logistic,synthetic-control,3
0.9060493827160494,8,baseline,logistic,synthetic-control,3
0.9060493827160494,9,baseline,logistic,synthetic-control,3
0.9060493827160494,10,baseline,logistic,synthetic-control,3
0.9060493827160494,11,baseline,logistic,synthetic-control,3
0.9060493827160494,12,baseline,logistic,synthetic-control,3
0.9060493827160494,13,baseline,logistic,synthetic-control,3
0.9060493827160494,14,baseline,logistic,synthetic-control,3
0.9060493827160494,15,baseline,logistic,synthetic-control,3
0.9060493827160494,16,baseline,logistic,synthetic-control,3
0.9060493827160494,17,baseline,logistic,synthetic-control,3
0.9060493827160494,18,baseline,logistic,synthetic-control,3
0.9060493827160494,19,baseline,logistic,synthetic-control,3
0.9060493827160494,20,baseline,logistic,synthetic-control,3
0.9060493827160494,21,baseline,logistic,synthetic-control,3
0.9060493827160494,22,baseline,logistic,synthetic-control,3
0.9060493827160494,23,baseline,logistic,synthetic-control,3
0.9064197530864198,24,baseline,logistic,synthetic-control,3
0.9064197530864198,25,baseline,logistic,synthetic-control,3
0.9064197530864198,26,baseline,logistic,synthetic-control,3
0.9064197530864198,27,baseline,logistic,synthetic-control,3
0.9064197530864198,28,baseline,logistic,synthetic-control,3
0.9064197530864198,29,baseline,logistic,synthetic-control,3
0.8966666666666666,0,d2v,logistic,synthetic-control,3
0.8970370370370371,1,d2v,logistic,synthetic-control,3
0.8970370370370371,2,d2v,logistic,synthetic-control,3
0.8970370370370371,3,d2v,logistic,synthetic-control,3
0.8970370370370371,4,d2v,logistic,synthetic-control,3
0.8970370370370371,5,d2v,logistic,synthetic-control,3
0.8970370370370371,6,d2v,logistic,synthetic-control,3
0.8970370370370371,7,d2v,logistic,synthetic-control,3
0.8970370370370371,8,d2v,logistic,synthetic-control,3
0.8970370370370371,9,d2v,logistic,synthetic-control,3
0.8971604938271605,10,d2v,logistic,synthetic-control,3
0.8971604938271605,11,d2v,logistic,synthetic-control,3
0.8971604938271605,12,d2v,logistic,synthetic-control,3
0.8988888888888888,13,d2v,logistic,synthetic-control,3
0.8988888888888888,14,d2v,logistic,synthetic-control,3
0.9012345679012346,15,d2v,logistic,synthetic-control,3
0.9013580246913581,16,d2v,logistic,synthetic-control,3
0.9013580246913581,17,d2v,logistic,synthetic-control,3
0.9025925925925925,18,d2v,logistic,synthetic-control,3
0.9025925925925925,19,d2v,logistic,synthetic-control,3
0.904074074074074,20,d2v,logistic,synthetic-control,3
0.904320987654321,21,d2v,logistic,synthetic-control,3
0.9054320987654322,22,d2v,logistic,synthetic-control,3
0.9054320987654322,23,d2v,logistic,synthetic-control,3
0.9055555555555557,24,d2v,logistic,synthetic-control,3
0.9055555555555557,25,d2v,logistic,synthetic-control,3
0.9055555555555557,26,d2v,logistic,synthetic-control,3
0.9055555555555557,27,d2v,logistic,synthetic-control,3
0.9055555555555557,28,d2v,logistic,synthetic-control,3
0.9055555555555557,29,d2v,logistic,synthetic-control,3
0.8969135802469136,0,liltab,logistic,synthetic-control,3
0.8969135802469136,1,liltab,logistic,synthetic-control,3
0.8969135802469136,2,liltab,logistic,synthetic-control,3
0.8970370370370371,3,liltab,logistic,synthetic-control,3
0.8970370370370371,4,liltab,logistic,synthetic-control,3
0.8974074074074074,5,liltab,logistic,synthetic-control,3
0.8974074074074074,6,liltab,logistic,synthetic-control,3
0.8974074074074074,7,liltab,logistic,synthetic-control,3
0.8974074074074074,8,liltab,logistic,synthetic-control,3
0.8974074074074074,9,liltab,logistic,synthetic-control,3
0.8974074074074074,10,liltab,logistic,synthetic-control,3
0.8974074074074074,11,liltab,logistic,synthetic-control,3
0.8974074074074074,12,liltab,logistic,synthetic-control,3
0.9044444444444444,13,liltab,logistic,synthetic-control,3
0.9051851851851852,14,liltab,logistic,synthetic-control,3
0.9051851851851852,15,liltab,logistic,synthetic-control,3
0.9051851851851852,16,liltab,logistic,synthetic-control,3
0.9051851851851852,17,liltab,logistic,synthetic-control,3
0.9051851851851852,18,liltab,logistic,synthetic-control,3
0.9051851851851852,19,liltab,logistic,synthetic-control,3
0.9051851851851852,20,liltab,logistic,synthetic-control,3
0.9051851851851852,21,liltab,logistic,synthetic-control,3
0.9051851851851852,22,liltab,logistic,synthetic-control,3
0.9051851851851852,23,liltab,logistic,synthetic-control,3
0.905925925925926,24,liltab,logistic,synthetic-control,3
0.905925925925926,25,liltab,logistic,synthetic-control,3
0.905925925925926,26,liltab,logistic,synthetic-control,3
0.905925925925926,27,liltab,logistic,synthetic-control,3
0.905925925925926,28,liltab,logistic,synthetic-control,3
0.905925925925926,29,liltab,logistic,synthetic-control,3
0.9017283950617283,0,rank,xgboost,synthetic-control,3
0.9909876543209877,1,rank,xgboost,synthetic-control,3
0.9909876543209877,2,rank,xgboost,synthetic-control,3
0.9909876543209877,3,rank,xgboost,synthetic-control,3
0.9909876543209877,4,rank,xgboost,synthetic-control,3
0.9909876543209877,5,rank,xgboost,synthetic-control,3
0.9909876543209877,6,rank,xgboost,synthetic-control,3
0.9909876543209877,7,rank,xgboost,synthetic-control,3
0.9909876543209877,8,rank,xgboost,synthetic-control,3
0.9909876543209877,9,rank,xgboost,synthetic-control,3
0.9909876543209877,10,rank,xgboost,synthetic-control,3
0.9967901234567902,11,rank,xgboost,synthetic-control,3
0.9967901234567902,12,rank,xgboost,synthetic-control,3
0.9967901234567902,13,rank,xgboost,synthetic-control,3
0.9967901234567902,14,rank,xgboost,synthetic-control,3
0.9967901234567902,15,rank,xgboost,synthetic-control,3
0.9967901234567902,16,rank,xgboost,synthetic-control,3
0.9967901234567902,17,rank,xgboost,synthetic-control,3
0.9967901234567902,18,rank,xgboost,synthetic-control,3
0.9967901234567902,19,rank,xgboost,synthetic-control,3
0.9967901234567902,20,rank,xgboost,synthetic-control,3
0.9976543209876543,21,rank,xgboost,synthetic-control,3
0.9976543209876543,22,rank,xgboost,synthetic-control,3
0.9976543209876543,23,rank,xgboost,synthetic-control,3
0.9976543209876543,24,rank,xgboost,synthetic-control,3
0.9976543209876543,25,rank,xgboost,synthetic-control,3
0.9976543209876543,26,rank,xgboost,synthetic-control,3
0.9976543209876543,27,rank,xgboost,synthetic-control,3
0.9976543209876543,28,rank,xgboost,synthetic-control,3
0.9976543209876543,29,rank,xgboost,synthetic-control,3
0.8970370370370371,0,baseline,xgboost,synthetic-control,3
0.8970370370370371,1,baseline,xgboost,synthetic-control,3
0.8970370370370371,2,baseline,xgboost,synthetic-control,3
0.8970370370370371,3,baseline,xgboost,synthetic-control,3
0.8976543209876544,4,baseline,xgboost,synthetic-control,3
0.8976543209876544,5,baseline,xgboost,synthetic-control,3
0.8976543209876544,6,baseline,xgboost,synthetic-control,3
0.8976543209876544,7,baseline,xgboost,synthetic-control,3
0.9524691358024692,8,baseline,xgboost,synthetic-control,3
0.9524691358024692,9,baseline,xgboost,synthetic-control,3
0.9927160493827161,10,baseline,xgboost,synthetic-control,3
0.9927160493827161,11,baseline,xgboost,synthetic-control,3
0.9927160493827161,12,baseline,xgboost,synthetic-control,3
0.9927160493827161,13,baseline,xgboost,synthetic-control,3
0.9927160493827161,14,baseline,xgboost,synthetic-control,3
0.9927160493827161,15,baseline,xgboost,synthetic-control,3
0.9927160493827161,16,baseline,xgboost,synthetic-control,3
0.9927160493827161,17,baseline,xgboost,synthetic-control,3
0.9927160493827161,18,baseline,xgboost,synthetic-control,3
0.9927160493827161,19,baseline,xgboost,synthetic-control,3
0.9927160493827161,20,baseline,xgboost,synthetic-control,3
0.9927160493827161,21,baseline,xgboost,synthetic-control,3
0.9987654320987654,22,baseline,xgboost,synthetic-control,3
0.9987654320987654,23,baseline,xgboost,synthetic-control,3
0.9987654320987654,24,baseline,xgboost,synthetic-control,3
0.9987654320987654,25,baseline,xgboost,synthetic-control,3
0.9987654320987654,26,baseline,xgboost,synthetic-control,3
0.9987654320987654,27,baseline,xgboost,synthetic-control,3
0.9987654320987654,28,baseline,xgboost,synthetic-control,3
0.9987654320987654,29,baseline,xgboost,synthetic-control,3
0.8981481481481481,0,d2v,xgboost,synthetic-control,3
0.9154320987654321,1,d2v,xgboost,synthetic-control,3
0.9154320987654321,2,d2v,xgboost,synthetic-control,3
0.9154320987654321,3,d2v,xgboost,synthetic-control,3
0.9154320987654321,4,d2v,xgboost,synthetic-control,3
0.9154320987654321,5,d2v,xgboost,synthetic-control,3
0.9154320987654321,6,d2v,xgboost,synthetic-control,3
0.9154320987654321,7,d2v,xgboost,synthetic-control,3
0.9154320987654321,8,d2v,xgboost,synthetic-control,3
0.9154320987654321,9,d2v,xgboost,synthetic-control,3
0.9154320987654321,10,d2v,xgboost,synthetic-control,3
0.9979012345679013,11,d2v,xgboost,synthetic-control,3
0.9979012345679013,12,d2v,xgboost,synthetic-control,3
0.9979012345679013,13,d2v,xgboost,synthetic-control,3
0.9979012345679013,14,d2v,xgboost,synthetic-control,3
0.9979012345679013,15,d2v,xgboost,synthetic-control,3
0.9979012345679013,16,d2v,xgboost,synthetic-control,3
0.9979012345679013,17,d2v,xgboost,synthetic-control,3
0.9979012345679013,18,d2v,xgboost,synthetic-control,3
0.9979012345679013,19,d2v,xgboost,synthetic-control,3
0.9979012345679013,20,d2v,xgboost,synthetic-control,3
0.9979012345679013,21,d2v,xgboost,synthetic-control,3
0.9979012345679013,22,d2v,xgboost,synthetic-control,3
0.9979012345679013,23,d2v,xgboost,synthetic-control,3
0.9979012345679013,24,d2v,xgboost,synthetic-control,3
0.9979012345679013,25,d2v,xgboost,synthetic-control,3
0.9979012345679013,26,d2v,xgboost,synthetic-control,3
0.9979012345679013,27,d2v,xgboost,synthetic-control,3
0.9979012345679013,28,d2v,xgboost,synthetic-control,3
0.9979012345679013,29,d2v,xgboost,synthetic-control,3
0.9782716049382716,0,liltab,xgboost,synthetic-control,3
0.9782716049382716,1,liltab,xgboost,synthetic-control,3
0.9782716049382716,2,liltab,xgboost,synthetic-control,3
0.9782716049382716,3,liltab,xgboost,synthetic-control,3
0.9782716049382716,4,liltab,xgboost,synthetic-control,3
0.9782716049382716,5,liltab,xgboost,synthetic-control,3
0.9782716049382716,6,liltab,xgboost,synthetic-control,3
0.9782716049382716,7,liltab,xgboost,synthetic-control,3
0.9782716049382716,8,liltab,xgboost,synthetic-control,3
0.9782716049382716,9,liltab,xgboost,synthetic-control,3
0.9782716049382716,10,liltab,xgboost,synthetic-control,3
0.9782716049382716,11,liltab,xgboost,synthetic-control,3
0.9782716049382716,12,liltab,xgboost,synthetic-control,3
0.9991358024691358,13,liltab,xgboost,synthetic-control,3
0.9991358024691358,14,liltab,xgboost,synthetic-control,3
0.9991358024691358,15,liltab,xgboost,synthetic-control,3
0.9991358024691358,16,liltab,xgboost,synthetic-control,3
0.9991358024691358,17,liltab,xgboost,synthetic-control,3
0.9991358024691358,18,liltab,xgboost,synthetic-control,3
0.9991358024691358,19,liltab,xgboost,synthetic-control,3
0.9991358024691358,20,liltab,xgboost,synthetic-control,3
0.9991358024691358,21,liltab,xgboost,synthetic-control,3
0.9991358024691358,22,liltab,xgboost,synthetic-control,3
0.9991358024691358,23,liltab,xgboost,synthetic-control,3
0.9991358024691358,24,liltab,xgboost,synthetic-control,3
0.9991358024691358,25,liltab,xgboost,synthetic-control,3
0.9991358024691358,26,liltab,xgboost,synthetic-control,3
0.9991358024691358,27,liltab,xgboost,synthetic-control,3
0.9991358024691358,28,liltab,xgboost,synthetic-control,3
0.9991358024691358,29,liltab,xgboost,synthetic-control,3
0.9584313725490196,0,rank,logistic,ecoli,3
0.9584313725490196,1,rank,logistic,ecoli,3
0.9584313725490196,2,rank,logistic,ecoli,3
0.9584313725490196,3,rank,logistic,ecoli,3
0.9584313725490196,4,rank,logistic,ecoli,3
0.9584313725490196,5,rank,logistic,ecoli,3
0.9584313725490196,6,rank,logistic,ecoli,3
0.9584313725490196,7,rank,logistic,ecoli,3
0.9584313725490196,8,rank,logistic,ecoli,3
0.9584313725490196,9,rank,logistic,ecoli,3
0.9584313725490196,10,rank,logistic,ecoli,3
0.9592156862745098,11,rank,logistic,ecoli,3
0.9611764705882353,12,rank,logistic,ecoli,3
0.9615686274509804,13,rank,logistic,ecoli,3
0.9627450980392156,14,rank,logistic,ecoli,3
0.9627450980392156,15,rank,logistic,ecoli,3
0.9643137254901961,16,rank,logistic,ecoli,3
0.9647058823529413,17,rank,logistic,ecoli,3
0.9647058823529413,18,rank,logistic,ecoli,3
0.9647058823529413,19,rank,logistic,ecoli,3
0.9647058823529413,20,rank,logistic,ecoli,3
0.9647058823529413,21,rank,logistic,ecoli,3
0.9647058823529413,22,rank,logistic,ecoli,3
0.9647058823529413,23,rank,logistic,ecoli,3
0.9647058823529413,24,rank,logistic,ecoli,3
0.9647058823529413,25,rank,logistic,ecoli,3
0.9647058823529413,26,rank,logistic,ecoli,3
0.9647058823529413,27,rank,logistic,ecoli,3
0.9647058823529413,28,rank,logistic,ecoli,3
0.9647058823529413,29,rank,logistic,ecoli,3
0.9576470588235294,0,baseline,logistic,ecoli,3
0.9611764705882353,1,baseline,logistic,ecoli,3
0.9631372549019608,2,baseline,logistic,ecoli,3
0.9631372549019608,3,baseline,logistic,ecoli,3
0.9631372549019608,4,baseline,logistic,ecoli,3
0.9643137254901961,5,baseline,logistic,ecoli,3
0.9643137254901961,6,baseline,logistic,ecoli,3
0.9643137254901961,7,baseline,logistic,ecoli,3
0.9643137254901961,8,baseline,logistic,ecoli,3
0.9643137254901961,9,baseline,logistic,ecoli,3
0.9643137254901961,10,baseline,logistic,ecoli,3
0.9643137254901961,11,baseline,logistic,ecoli,3
0.9643137254901961,12,baseline,logistic,ecoli,3
0.9643137254901961,13,baseline,logistic,ecoli,3
0.9643137254901961,14,baseline,logistic,ecoli,3
0.9643137254901961,15,baseline,logistic,ecoli,3
0.9643137254901961,16,baseline,logistic,ecoli,3
0.9643137254901961,17,baseline,logistic,ecoli,3
0.9643137254901961,18,baseline,logistic,ecoli,3
0.9643137254901961,19,baseline,logistic,ecoli,3
0.9643137254901961,20,baseline,logistic,ecoli,3
0.9643137254901961,21,baseline,logistic,ecoli,3
0.9643137254901961,22,baseline,logistic,ecoli,3
0.9643137254901961,23,baseline,logistic,ecoli,3
0.9643137254901961,24,baseline,logistic,ecoli,3
0.9643137254901961,25,baseline,logistic,ecoli,3
0.9643137254901961,26,baseline,logistic,ecoli,3
0.9643137254901961,27,baseline,logistic,ecoli,3
0.9643137254901961,28,baseline,logistic,ecoli,3
0.9643137254901961,29,baseline,logistic,ecoli,3
0.964313725490196,0,d2v,logistic,ecoli,3
0.9647058823529412,1,d2v,logistic,ecoli,3
0.9647058823529412,2,d2v,logistic,ecoli,3
0.9647058823529412,3,d2v,logistic,ecoli,3
0.9647058823529412,4,d2v,logistic,ecoli,3
0.9647058823529412,5,d2v,logistic,ecoli,3
0.9647058823529412,6,d2v,logistic,ecoli,3
0.9647058823529412,7,d2v,logistic,ecoli,3
0.9647058823529412,8,d2v,logistic,ecoli,3
0.9647058823529412,9,d2v,logistic,ecoli,3
0.9647058823529412,10,d2v,logistic,ecoli,3
0.9647058823529412,11,d2v,logistic,ecoli,3
0.9647058823529412,12,d2v,logistic,ecoli,3
0.9647058823529412,13,d2v,logistic,ecoli,3
0.9647058823529412,14,d2v,logistic,ecoli,3
0.9647058823529412,15,d2v,logistic,ecoli,3
0.9647058823529412,16,d2v,logistic,ecoli,3
0.9647058823529412,17,d2v,logistic,ecoli,3
0.9647058823529412,18,d2v,logistic,ecoli,3
0.9647058823529412,19,d2v,logistic,ecoli,3
0.9647058823529412,20,d2v,logistic,ecoli,3
0.9647058823529412,21,d2v,logistic,ecoli,3
0.9647058823529412,22,d2v,logistic,ecoli,3
0.9647058823529412,23,d2v,logistic,ecoli,3
0.9647058823529412,24,d2v,logistic,ecoli,3
0.9647058823529412,25,d2v,logistic,ecoli,3
0.9647058823529412,26,d2v,logistic,ecoli,3
0.9647058823529412,27,d2v,logistic,ecoli,3
0.9647058823529412,28,d2v,logistic,ecoli,3
0.9647058823529412,29,d2v,logistic,ecoli,3
0.9584313725490196,0,liltab,logistic,ecoli,3
0.9584313725490196,1,liltab,logistic,ecoli,3
0.96,2,liltab,logistic,ecoli,3
0.96,3,liltab,logistic,ecoli,3
0.96,4,liltab,logistic,ecoli,3
0.9647058823529412,5,liltab,logistic,ecoli,3
0.9647058823529412,6,liltab,logistic,ecoli,3
0.9647058823529412,7,liltab,logistic,ecoli,3
0.9647058823529412,8,liltab,logistic,ecoli,3
0.9647058823529412,9,liltab,logistic,ecoli,3
0.9647058823529412,10,liltab,logistic,ecoli,3
0.9647058823529412,11,liltab,logistic,ecoli,3
0.9647058823529412,12,liltab,logistic,ecoli,3
0.9647058823529412,13,liltab,logistic,ecoli,3
0.9647058823529413,14,liltab,logistic,ecoli,3
0.9647058823529413,15,liltab,logistic,ecoli,3
0.9647058823529413,16,liltab,logistic,ecoli,3
0.9647058823529413,17,liltab,logistic,ecoli,3
0.9647058823529413,18,liltab,logistic,ecoli,3
0.9647058823529413,19,liltab,logistic,ecoli,3
0.9647058823529413,20,liltab,logistic,ecoli,3
0.9647058823529413,21,liltab,logistic,ecoli,3
0.9647058823529413,22,liltab,logistic,ecoli,3
0.9647058823529413,23,liltab,logistic,ecoli,3
0.9647058823529413,24,liltab,logistic,ecoli,3
0.9647058823529413,25,liltab,logistic,ecoli,3
0.9647058823529413,26,liltab,logistic,ecoli,3
0.9647058823529413,27,liltab,logistic,ecoli,3
0.9647058823529413,28,liltab,logistic,ecoli,3
0.9647058823529413,29,liltab,logistic,ecoli,3
0.9470588235294117,0,rank,xgboost,ecoli,3
0.9470588235294117,1,rank,xgboost,ecoli,3
0.9470588235294117,2,rank,xgboost,ecoli,3
0.9470588235294117,3,rank,xgboost,ecoli,3
0.9470588235294117,4,rank,xgboost,ecoli,3
0.9470588235294117,5,rank,xgboost,ecoli,3
0.9470588235294117,6,rank,xgboost,ecoli,3
0.9470588235294117,7,rank,xgboost,ecoli,3
0.9470588235294117,8,rank,xgboost,ecoli,3
0.9470588235294117,9,rank,xgboost,ecoli,3
0.9470588235294117,10,rank,xgboost,ecoli,3
0.9470588235294117,11,rank,xgboost,ecoli,3
0.9470588235294117,12,rank,xgboost,ecoli,3
0.9470588235294117,13,rank,xgboost,ecoli,3
0.9470588235294117,14,rank,xgboost,ecoli,3
0.9470588235294117,15,rank,xgboost,ecoli,3
0.9470588235294117,16,rank,xgboost,ecoli,3
0.9470588235294117,17,rank,xgboost,ecoli,3
0.9470588235294117,18,rank,xgboost,ecoli,3
0.9470588235294117,19,rank,xgboost,ecoli,3
0.9470588235294117,20,rank,xgboost,ecoli,3
0.9470588235294117,21,rank,xgboost,ecoli,3
0.9470588235294117,22,rank,xgboost,ecoli,3
0.9470588235294117,23,rank,xgboost,ecoli,3
0.947843137254902,24,rank,xgboost,ecoli,3
0.947843137254902,25,rank,xgboost,ecoli,3
0.947843137254902,26,rank,xgboost,ecoli,3
0.947843137254902,27,rank,xgboost,ecoli,3
0.947843137254902,28,rank,xgboost,ecoli,3
0.947843137254902,29,rank,xgboost,ecoli,3
0.5,0,baseline,xgboost,ecoli,3
0.5,1,baseline,xgboost,ecoli,3
0.9443137254901961,2,baseline,xgboost,ecoli,3
0.9443137254901961,3,baseline,xgboost,ecoli,3
0.9443137254901961,4,baseline,xgboost,ecoli,3
0.9505882352941176,5,baseline,xgboost,ecoli,3
0.9505882352941176,6,baseline,xgboost,ecoli,3
0.9505882352941176,7,baseline,xgboost,ecoli,3
0.9505882352941176,8,baseline,xgboost,ecoli,3
0.9505882352941176,9,baseline,xgboost,ecoli,3
0.9505882352941176,10,baseline,xgboost,ecoli,3
0.9505882352941176,11,baseline,xgboost,ecoli,3
0.9505882352941176,12,baseline,xgboost,ecoli,3
0.9505882352941176,13,baseline,xgboost,ecoli,3
0.9505882352941176,14,baseline,xgboost,ecoli,3
0.9505882352941176,15,baseline,xgboost,ecoli,3
0.9505882352941176,16,baseline,xgboost,ecoli,3
0.9505882352941176,17,baseline,xgboost,ecoli,3
